table_name,column_name,data_type,is_nullable,description
ledger_events,proof_hash,text,NO,
ledger_events,previous_proof_hash,text,YES,
ledger_events,day_anchor_id,uuid,YES,
ledger_events,created_at,timestamptz,NO,
ledger_events,event_timestamp,timestamptz,NO,
auth_guest_preferences,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
auth_guest_preferences,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
auth_guest_preferences,guest_name,text,NO,
auth_guest_preferences,guest_node_id,uuid,YES,"Note:
This is a Foreign Key to `search_graph_nodes"
auth_guest_preferences,preference_category,text,NO,
auth_guest_preferences,preference_key,text,NO,
auth_guest_preferences,preference_value,text,NO,
auth_guest_preferences,notes,text,YES,
auth_guest_preferences,source_trip_id,uuid,YES,
auth_guest_preferences,created_at,timestamptz,NO,
v_equipment_risk,id,uuid,YES,"Note:
This is a Primary Key.<pk/>"
v_equipment_risk,yacht_id,uuid,YES,"Note:
This is a Foreign Key to `yacht_registry.id`"
v_equipment_risk,parent_id,uuid,YES,"Note:
This is a Foreign Key to `pms_equipment.id`."
v_equipment_risk,name,text,YES,
v_equipment_risk,code,text,YES,
v_equipment_risk,description,text,YES,
v_equipment_risk,location,text,YES,
v_equipment_risk,manufacturer,text,YES,
v_equipment_risk,model,text,YES,
v_equipment_risk,serial_number,text,YES,
v_equipment_risk,installed_date,date,YES,
v_equipment_risk,criticality,public.equipment_criticality,YES,
v_equipment_risk,system_type,text,YES,
v_equipment_risk,metadata,jsonb,YES,
v_equipment_risk,created_at,timestamptz,YES,
v_equipment_risk,updated_at,timestamptz,YES,
v_equipment_risk,attention_flag,boolean,YES,
v_equipment_risk,attention_reason,text,YES,
v_equipment_risk,attention_updated_at,timestamptz,YES,
v_equipment_risk,risk_score,numeric,YES,
v_equipment_risk,risk_level,public.risk_level,YES,
v_equipment_risk,trend,text,YES,
v_equipment_risk,contributing_factors,jsonb,YES,
v_equipment_risk,risk_calculated_at,timestamptz,YES,
pms_part_locations,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_part_locations,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_part_locations,name,text,NO,
pms_part_locations,path,text,YES,
pms_part_locations,description,text,YES,
pms_part_locations,created_at,timestamptz,NO,
pms_part_locations,created_by,uuid,YES,
pms_receiving_items,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_receiving_items,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_receiving_items,receiving_id,uuid,NO,"Note:
This is a Foreign Key to `pms_receiving.id`."
pms_receiving_items,part_id,uuid,YES,
pms_receiving_items,description,text,YES,Part name or description; required if part_id is n
pms_receiving_items,quantity_expected,numeric,YES,Expected quantity from PO/order; null if ad-hoc
pms_receiving_items,quantity_received,numeric,NO,Actual quantity received
pms_receiving_items,unit_price,numeric,YES,
pms_receiving_items,currency,text,YES,
pms_receiving_items,properties,jsonb,YES,
pms_receiving_items,created_at,timestamptz,NO,
audit_field_history,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
audit_field_history,yacht_id,uuid,NO,
audit_field_history,table_name,text,NO,
audit_field_history,record_id,uuid,NO,
audit_field_history,field_name,text,NO,
audit_field_history,old_value,text,YES,
audit_field_history,new_value,text,YES,
audit_field_history,changed_by,uuid,NO,
audit_field_history,changed_at,timestamptz,NO,
doc_sop_procedures,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
doc_sop_procedures,user_id,uuid,YES,
doc_sop_procedures,yacht_id,text,NO,
doc_sop_procedures,equipment,text,YES,
doc_sop_procedures,title,text,NO,
doc_sop_procedures,query,text,NO,
doc_sop_procedures,content_markdown,text,NO,
doc_sop_procedures,source_chunks,integer[],YES,
doc_sop_procedures,version,integer,YES,
doc_sop_procedures,created_at,timestamptz,YES,
doc_sop_procedures,updated_at,timestamptz,YES,
doc_sop_procedures,metadata,jsonb,YES,
pms_label_generations,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_label_generations,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_label_generations,receiving_event_id,uuid,YES,"Note:
This is a Foreign Key to `pms_receiving_even"
pms_label_generations,receiving_session_id,uuid,YES,"Note:
This is a Foreign Key to `pms_receiving_sess"
pms_label_generations,label_type,text,NO,
pms_label_generations,lines_included,jsonb,NO,
pms_label_generations,total_labels_count,integer,NO,
pms_label_generations,status,text,NO,
pms_label_generations,pdf_storage_path,text,YES,
pms_label_generations,pdf_file_size_bytes,bigint,YES,
pms_label_generations,generation_completed_at,timestamptz,YES,
pms_label_generations,generation_errors,jsonb,YES,
pms_label_generations,emailed_to,text,YES,
pms_label_generations,emailed_at,timestamptz,YES,
pms_label_generations,downloaded_count,integer,YES,
pms_label_generations,last_downloaded_at,timestamptz,YES,
pms_label_generations,requested_by,uuid,NO,
pms_label_generations,requested_at,timestamptz,NO,
pms_label_generations,expires_at,timestamptz,YES,
pms_label_generations,metadata,jsonb,YES,
pms_label_generations,created_at,timestamptz,NO,
pms_entity_links,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_entity_links,yacht_id,uuid,NO,
pms_entity_links,source_entity_type,text,NO,
pms_entity_links,source_entity_id,uuid,NO,
pms_entity_links,target_entity_type,text,NO,
pms_entity_links,target_entity_id,uuid,NO,
pms_entity_links,link_type,text,NO,
pms_entity_links,note,text,YES,
pms_entity_links,created_by,uuid,NO,
pms_entity_links,created_at,timestamptz,NO,
pms_entity_links,relationship_type,text,YES,"Type of relationship: related, parent, child, refe"
email_attachments,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
email_attachments,message_id,uuid,NO,"Note:
This is a Foreign Key to `email_messages.id`"
email_attachments,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
email_attachments,filename,text,NO,
email_attachments,content_type,text,YES,
email_attachments,size_bytes,integer,YES,
email_attachments,storage_path,text,YES,
email_attachments,graph_attachment_id,text,YES,
email_attachments,created_at,timestamptz,NO,
dash_safety_drills,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
dash_safety_drills,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
dash_safety_drills,drill_type,text,NO,
dash_safety_drills,drill_date,timestamptz,NO,
dash_safety_drills,conducted_by,text,YES,
dash_safety_drills,participants,jsonb,YES,
dash_safety_drills,duration_minutes,integer,YES,
dash_safety_drills,outcome,text,YES,
dash_safety_drills,notes,text,YES,
dash_safety_drills,document_id,uuid,YES,"Note:
This is a Foreign Key to `doc_metadata.id`.<"
dash_safety_drills,created_at,timestamptz,NO,
role_handover_buckets,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
role_handover_buckets,yacht_id,uuid,YES,
role_handover_buckets,role_id,text,NO,
role_handover_buckets,department,text,NO,
role_handover_buckets,bucket_name,text,NO,
role_handover_buckets,bucket_order,integer,NO,
role_handover_buckets,source_entity_types,text[],NO,
role_handover_buckets,filter_criteria,jsonb,YES,
role_handover_buckets,auto_populate,boolean,YES,
role_handover_buckets,auto_populate_criteria,jsonb,YES,
role_handover_buckets,max_items,integer,YES,
role_handover_buckets,show_if_empty,boolean,YES,
role_handover_buckets,empty_message,text,YES,
role_handover_buckets,is_critical_bucket,boolean,YES,
role_handover_buckets,active,boolean,YES,
role_handover_buckets,created_at,timestamptz,NO,
role_handover_buckets,updated_at,timestamptz,NO,
doc_yacht_library,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
doc_yacht_library,document_name,text,NO,
doc_yacht_library,document_path,text,NO,
doc_yacht_library,document_type,text,YES,
doc_yacht_library,times_accessed,integer,YES,
doc_yacht_library,times_helpful,integer,YES,
doc_yacht_library,times_not_helpful,integer,YES,
doc_yacht_library,equipment_covered,jsonb,YES,
doc_yacht_library,created_at,timestamptz,YES,
doc_yacht_library,updated_at,timestamptz,YES,
doc_yacht_library,last_used,timestamptz,YES,
doc_yacht_library,yacht_id,text,YES,
doc_yacht_library,total_uses,integer,YES,
doc_yacht_library,successful_uses,integer,YES,
doc_yacht_library,effectiveness_score,numeric,YES,
doc_yacht_library,department,varchar,YES,
doc_yacht_library,fault_code_matches,jsonb,YES,
doc_yacht_library,user_id,uuid,YES,
doc_yacht_library,helpful_count,integer,YES,
doc_yacht_library,chunk_id,text,YES,
doc_yacht_library,chunk_text,text,YES,
doc_yacht_library,chunk_index,integer,YES,
doc_yacht_library,page_num,integer,YES,
doc_yacht_library,entities_found,jsonb,YES,
doc_yacht_library,entity_weights,jsonb,YES,
doc_yacht_library,query,text,YES,
doc_yacht_library,session_id,uuid,YES,
doc_yacht_library,score,numeric,YES,
doc_yacht_library,chunk_metadata,jsonb,YES,
doc_yacht_library,is_chunk,boolean,YES,
doc_yacht_library,conversion_rate,numeric,YES,Conversion rate for document effectiveness
document_chunks,id,uuid,YES,"Note:
This is a Primary Key.<pk/>"
document_chunks,yacht_id,uuid,YES,
document_chunks,document_id,uuid,YES,
document_chunks,chunk_index,integer,YES,
document_chunks,text,text,YES,
document_chunks,page_number,integer,YES,
document_chunks,embedding,public.vector(1536),YES,
document_chunks,equipment_ids,uuid[],YES,
document_chunks,fault_codes,text[],YES,
document_chunks,tags,text[],YES,
document_chunks,metadata,jsonb,YES,
document_chunks,created_at,timestamptz,YES,
document_chunks,content,text,YES,
document_chunks,graph_extracted,boolean,YES,
document_chunks,graph_extracted_at,timestamptz,YES,
document_chunks,section_title,text,YES,
document_chunks,doc_type,text,YES,
document_chunks,system_tag,text,YES,
document_chunks,graph_extract_status,text,YES,
document_chunks,graph_extract_error,text,YES,
document_chunks,section_path,text[],YES,
document_chunks,section_type,text,YES,
document_chunks,is_section_entry,boolean,YES,
document_chunks,symptom_codes,text[],YES,
document_chunks,graph_extract_ts,timestamptz,YES,
documents,id,uuid,YES,"Note:
This is a Primary Key.<pk/>"
documents,yacht_id,uuid,YES,
documents,source,text,YES,
documents,original_path,text,YES,
documents,filename,text,YES,
documents,content_type,text,YES,
documents,size_bytes,bigint,YES,
documents,sha256,text,YES,
documents,storage_path,text,YES,
documents,equipment_ids,uuid[],YES,
documents,tags,text[],YES,
documents,indexed,boolean,YES,
documents,indexed_at,timestamptz,YES,
documents,metadata,jsonb,YES,
documents,created_at,timestamptz,YES,
documents,updated_at,timestamptz,YES,
documents,system_path,text,YES,
documents,doc_type,text,YES,
documents,oem,text,YES,
documents,model,text,YES,
documents,system_type,text,YES,
chat_sessions,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
chat_sessions,user_id,uuid,YES,
chat_sessions,title,text,NO,
chat_sessions,created_at,timestamptz,YES,
chat_sessions,updated_at,timestamptz,YES,
chat_sessions,folder,text,YES,
chat_sessions,yacht_id,text,YES,
chat_sessions,search_type,text,YES,
chat_sessions,session_metadata,jsonb,YES,
chat_sessions,is_archived,boolean,YES,
chat_sessions,message_count,integer,YES,
chat_sessions,deleted,boolean,YES,Soft delete flag - allows users to delete chats wi
pms_receiving_line_items,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_receiving_line_items,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_receiving_line_items,receiving_event_id,uuid,NO,"Note:
This is a Foreign Key to `pms_receiving_even"
pms_receiving_line_items,shopping_list_item_id,uuid,YES,"Note:
This is a Foreign Key to `pms_shopping_list_"
pms_receiving_line_items,part_id,uuid,YES,"Note:
This is a Foreign Key to `pms_parts.id`.<fk "
pms_receiving_line_items,part_name,text,NO,
pms_receiving_line_items,part_number,text,YES,
pms_receiving_line_items,manufacturer,text,YES,
pms_receiving_line_items,quantity_expected,numeric,YES,
pms_receiving_line_items,quantity_received,numeric,NO,
pms_receiving_line_items,quantity_accepted,numeric,NO,
pms_receiving_line_items,quantity_rejected,numeric,YES,
pms_receiving_line_items,unit,text,YES,
pms_receiving_line_items,disposition,text,NO,
pms_receiving_line_items,disposition_notes,text,YES,
pms_receiving_line_items,installed_immediately,boolean,YES,
pms_receiving_line_items,installed_to_equipment_id,uuid,YES,"Note:
This is a Foreign Key to `pms_equipment.id`."
pms_receiving_line_items,installed_to_work_order_id,uuid,YES,"Note:
This is a Foreign Key to `pms_work_orders.id"
pms_receiving_line_items,installed_at,timestamptz,YES,
pms_receiving_line_items,installed_by,uuid,YES,
pms_receiving_line_items,unit_price,numeric,YES,
pms_receiving_line_items,line_total,numeric,YES,
pms_receiving_line_items,serial_numbers,text[],YES,
pms_receiving_line_items,batch_lot_number,text,YES,
pms_receiving_line_items,expiration_date,date,YES,
pms_receiving_line_items,metadata,jsonb,YES,
pms_receiving_line_items,created_at,timestamptz,NO,
pms_receiving_line_items,updated_by,uuid,YES,
pms_receiving_line_items,updated_at,timestamptz,NO,
pms_receiving_line_items,verified_by,uuid,YES,
pms_receiving_line_items,verified_at,timestamptz,YES,
pms_receiving_line_items,is_verified,boolean,NO,
pms_receiving_line_items,received_by,uuid,YES,
pms_receiving_line_items,draft_line_id,uuid,YES,"Note:
This is a Foreign Key to `pms_receiving_draf"
pms_receiving_line_items,verification_notes,text,YES,
pms_receiving_line_items,human_verified_at,timestamptz,YES,
pms_receiving_line_items,human_verified_by,uuid,YES,
ledger_filter_presets,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
ledger_filter_presets,yacht_id,uuid,NO,
ledger_filter_presets,user_id,uuid,NO,
ledger_filter_presets,name,text,NO,
ledger_filter_presets,description,text,YES,
ledger_filter_presets,filters,jsonb,NO,
ledger_filter_presets,display_options,jsonb,YES,
ledger_filter_presets,is_default,boolean,YES,
ledger_filter_presets,use_count,integer,YES,
ledger_filter_presets,last_used_at,timestamptz,YES,
ledger_filter_presets,created_at,timestamptz,NO,
ledger_filter_presets,updated_at,timestamptz,NO,
handover_items,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
handover_items,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
handover_items,handover_id,uuid,NO,"Note:
This is a Foreign Key to `handovers.id`.<fk "
handover_items,entity_id,uuid,NO,
handover_items,entity_type,varchar,NO,
handover_items,section,varchar,YES,
handover_items,summary,text,YES,
handover_items,priority,integer,YES,
handover_items,status,varchar,NO,
handover_items,acknowledged_by,uuid,YES,"Note:
This is a Foreign Key to `auth_users_profile"
handover_items,acknowledged_at,timestamptz,YES,
handover_items,acknowledgement_notes,text,YES,
handover_items,metadata,jsonb,YES,
handover_items,created_at,timestamptz,NO,
handover_items,added_by,uuid,NO,"Note:
This is a Foreign Key to `auth_users_profile"
handover_items,updated_at,timestamptz,YES,
handover_items,updated_by,uuid,YES,"Note:
This is a Foreign Key to `auth_users_profile"
handover_items,deleted_at,timestamptz,YES,
handover_items,deleted_by,uuid,YES,
handover_items,deletion_reason,text,YES,
handover_items,source_ids,uuid[],YES,
email_dedupe_health,yacht_id,uuid,YES,"Note:
This is a Foreign Key to `yacht_registry.id`"
email_dedupe_health,sync_date,date,YES,
email_dedupe_health,messages_inserted,integer,YES,
email_dedupe_health,messages_updated,integer,YES,
email_dedupe_health,messages_noop,integer,YES,
email_dedupe_health,messages_deleted,integer,YES,
email_dedupe_health,attachments_deduped,integer,YES,
email_dedupe_health,prepare_jobs_deduped,integer,YES,
email_dedupe_health,noop_rate_pct,numeric,YES,
email_dedupe_health,avg_upsert_latency_ms,numeric,YES,
email_dedupe_health,last_updated,timestamptz,YES,
pms_notifications,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_notifications,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_notifications,user_id,uuid,NO,
pms_notifications,notification_type,text,NO,
pms_notifications,title,text,NO,
pms_notifications,body,text,YES,
pms_notifications,priority,text,NO,
pms_notifications,entity_type,text,YES,
pms_notifications,entity_id,uuid,YES,
pms_notifications,cta_action_id,text,YES,
pms_notifications,cta_payload,jsonb,YES,
pms_notifications,idempotency_key,text,NO,
pms_notifications,read_at,timestamptz,YES,
pms_notifications,dismissed_at,timestamptz,YES,
pms_notifications,created_at,timestamptz,NO,
email_watcher_health,id,uuid,YES,"Note:
This is a Primary Key.<pk/>"
email_watcher_health,yacht_id,uuid,YES,"Note:
This is a Foreign Key to `yacht_registry.id`"
email_watcher_health,status,text,YES,
email_watcher_health,error_count,integer,YES,
email_watcher_health,has_checkpoint,boolean,YES,
email_watcher_health,checkpoint_age_seconds,numeric,YES,
email_watcher_health,sync_age_seconds,numeric,YES,
email_watcher_health,success_age_seconds,numeric,YES,
email_watcher_health,last_error_code,text,YES,
email_watcher_health,degraded_at,timestamptz,YES,
email_watcher_health,health_status,text,YES,
dash_predictive_equipment_risk,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
dash_predictive_equipment_risk,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
dash_predictive_equipment_risk,equipment_id,uuid,NO,"Note:
This is a Foreign Key to `pms_equipment.id`."
dash_predictive_equipment_risk,risk_score,numeric,NO,
dash_predictive_equipment_risk,risk_level,public.risk_level,YES,
dash_predictive_equipment_risk,confidence,numeric,NO,
dash_predictive_equipment_risk,trend,text,YES,
dash_predictive_equipment_risk,trend_delta,numeric,YES,
dash_predictive_equipment_risk,contributing_factors,jsonb,NO,
dash_predictive_equipment_risk,last_calculated_at,timestamptz,NO,
dash_predictive_equipment_risk,previous_risk_score,numeric,YES,
dash_predictive_equipment_risk,created_at,timestamptz,NO,
dash_predictive_equipment_risk,updated_at,timestamptz,NO,
equipment,id,uuid,YES,"Note:
This is a Primary Key.<pk/>"
equipment,yacht_id,uuid,YES,"Note:
This is a Foreign Key to `yacht_registry.id`"
equipment,parent_id,uuid,YES,"Note:
This is a Foreign Key to `pms_equipment.id`."
equipment,name,text,YES,
equipment,code,text,YES,
equipment,description,text,YES,
equipment,location,text,YES,
equipment,manufacturer,text,YES,
equipment,model,text,YES,
equipment,serial_number,text,YES,
alias_roles,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
alias_roles,canonical_role,text,NO,
alias_roles,alias,text,NO,
alias_roles,created_at,timestamptz,NO,
pms_receiving_extractions,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_receiving_extractions,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_receiving_extractions,receiving_id,uuid,NO,"Note:
This is a Foreign Key to `pms_receiving.id`."
pms_receiving_extractions,source_document_id,uuid,NO,Document that was scanned/extracted
pms_receiving_extractions,payload,jsonb,NO,Extracted fields with confidence scores; advisory 
pms_receiving_extractions,created_at,timestamptz,NO,
alias_work_orders,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
alias_work_orders,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
alias_work_orders,work_order_id,uuid,YES,"Note:
This is a Foreign Key to `pms_work_orders.id"
alias_work_orders,alias,text,NO,
alias_work_orders,alias_type,text,YES,
alias_work_orders,confidence,double precision,YES,
alias_work_orders,created_at,timestamptz,YES,
v_part_stock_status,part_id,uuid,YES,"Note:
This is a Primary Key.<pk/>"
v_part_stock_status,yacht_id,uuid,YES,"Note:
This is a Foreign Key to `yacht_registry.id`"
v_part_stock_status,part_name,text,YES,
v_part_stock_status,part_number,text,YES,
v_part_stock_status,is_critical,boolean,YES,
v_part_stock_status,min_level,integer,YES,
v_part_stock_status,reorder_multiple,integer,YES,
v_part_stock_status,category,text,YES,
v_part_stock_status,department,text,YES,
v_part_stock_status,on_hand_qty,integer,YES,
v_part_stock_status,location,text,YES,
v_part_stock_status,is_out_of_stock,boolean,YES,
v_part_stock_status,is_low_stock,boolean,YES,
v_part_stock_status,suggested_order_qty,integer,YES,
v_part_stock_status,urgency,text,YES,
pms_certificates,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_certificates,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_certificates,certificate_name,text,NO,
pms_certificates,certificate_type,text,NO,
pms_certificates,certificate_number,text,YES,
pms_certificates,issuing_authority,text,YES,
pms_certificates,issue_date,date,YES,
pms_certificates,expiry_date,date,YES,
pms_certificates,document_id,uuid,YES,"Note:
This is a Foreign Key to `doc_metadata.id`.<"
pms_certificates,equipment_id,uuid,YES,"Note:
This is a Foreign Key to `pms_equipment.id`."
pms_certificates,status,text,YES,
pms_certificates,superseded_by,uuid,YES,"Note:
This is a Foreign Key to `pms_certificates.i"
pms_certificates,notes,text,YES,
pms_certificates,metadata,jsonb,YES,
pms_certificates,created_at,timestamptz,NO,
pms_certificates,updated_at,timestamptz,NO,
pms_certificates,created_by,uuid,YES,
pms_work_order_notes,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_work_order_notes,work_order_id,uuid,NO,"Note:
This is a Foreign Key to `pms_work_orders.id"
pms_work_order_notes,note_text,text,NO,
pms_work_order_notes,note_type,text,NO,"Type of note: general (info), progress (update), i"
pms_work_order_notes,created_by,uuid,NO,"Note:
This is a Foreign Key to `auth_users_profile"
pms_work_order_notes,created_at,timestamptz,NO,
pms_work_order_notes,metadata,jsonb,YES,
pms_work_order_notes,related_text,text,YES,Surface facts for Show Related: note_text (≤200 ch
search_document_chunks,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
search_document_chunks,yacht_id,uuid,YES,
search_document_chunks,document_id,uuid,YES,
search_document_chunks,chunk_index,integer,YES,
search_document_chunks,text,text,YES,Chunk text content (250-800 tokens typically)
search_document_chunks,page_number,integer,YES,
search_document_chunks,embedding,public.vector(1536),YES,Vector embedding for semantic search
search_document_chunks,equipment_ids,uuid[],YES,
search_document_chunks,fault_codes,text[],YES,
search_document_chunks,tags,text[],YES,
search_document_chunks,metadata,jsonb,YES,
search_document_chunks,created_at,timestamptz,NO,
search_document_chunks,content,text,YES,
search_document_chunks,graph_extracted,boolean,YES,
search_document_chunks,graph_extracted_at,timestamptz,YES,
search_document_chunks,section_title,text,YES,
search_document_chunks,doc_type,text,YES,"Document type: manual, log, checklist, spec, email"
search_document_chunks,system_tag,text,YES,"System category: engine, hvac, electrical, navigat"
search_document_chunks,graph_extract_status,text,NO,"pending = not processed, success = extracted, fail"
search_document_chunks,graph_extract_error,text,YES,
search_document_chunks,section_path,text[],YES,
search_document_chunks,section_type,text,YES,
search_document_chunks,is_section_entry,boolean,NO,
search_document_chunks,symptom_codes,text[],YES,
search_document_chunks,graph_extract_ts,timestamptz,YES,
email_backpressure_health,watcher_id,uuid,YES,"Note:
This is a Primary Key.<pk/>"
email_backpressure_health,yacht_id,uuid,YES,"Note:
This is a Foreign Key to `yacht_registry.id`"
email_backpressure_health,status,text,YES,
email_backpressure_health,consecutive_failures,integer,YES,
email_backpressure_health,retry_after_until,timestamptz,YES,
email_backpressure_health,backoff_until,timestamptz,YES,
email_backpressure_health,is_ready,boolean,YES,
email_backpressure_health,checkpoint_age_s,numeric,YES,
email_backpressure_health,dlq_pending,bigint,YES,
email_backpressure_health,backlog_depth,bigint,YES,
email_attachment_blobs,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
email_attachment_blobs,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
email_attachment_blobs,sha256,text,NO,
email_attachment_blobs,size_bytes,integer,YES,
email_attachment_blobs,content_type,text,YES,
email_attachment_blobs,is_stored,boolean,YES,
email_attachment_blobs,storage_path,text,YES,
email_attachment_blobs,created_at,timestamptz,YES,
search_maintenance_facts,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
search_maintenance_facts,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
search_maintenance_facts,equipment_node_id,uuid,YES,"Note:
This is a Foreign Key to `search_graph_nodes"
search_maintenance_facts,part_node_id,uuid,YES,"Note:
This is a Foreign Key to `search_graph_nodes"
search_maintenance_facts,system_node_id,uuid,YES,"Note:
This is a Foreign Key to `search_graph_nodes"
search_maintenance_facts,action,public.maintenance_action_type,NO,
search_maintenance_facts,interval_hours,integer,YES,
search_maintenance_facts,interval_days,integer,YES,
search_maintenance_facts,interval_description,text,YES,
search_maintenance_facts,source_chunk_id,uuid,YES,"Note:
This is a Foreign Key to `search_document_ch"
search_maintenance_facts,source_document_id,uuid,YES,"Note:
This is a Foreign Key to `doc_metadata.id`.<"
search_maintenance_facts,confidence,real,NO,
search_maintenance_facts,properties,jsonb,YES,
search_maintenance_facts,created_at,timestamptz,NO,
dash_crew_hours_compliance,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
dash_crew_hours_compliance,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
dash_crew_hours_compliance,user_id,uuid,NO,
dash_crew_hours_compliance,date,date,NO,
dash_crew_hours_compliance,hours_worked,numeric,NO,
dash_crew_hours_compliance,hours_of_rest,numeric,NO,
dash_crew_hours_compliance,violations,boolean,YES,
dash_crew_hours_compliance,notes,text,YES,
dash_crew_hours_compliance,metadata,jsonb,YES,
dash_crew_hours_compliance,created_at,timestamptz,NO,
dash_crew_hours_compliance,updated_at,timestamptz,NO,
pms_receiving,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_receiving,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_receiving,vendor_name,text,YES,
pms_receiving,vendor_reference,text,YES,"Invoice number, AWB, packing slip, or other vendor"
pms_receiving,received_date,date,NO,
pms_receiving,received_by,uuid,NO,
pms_receiving,status,text,NO,Draft → in_review → accepted/rejected
pms_receiving,currency,text,YES,
pms_receiving,subtotal,numeric,YES,
pms_receiving,tax_total,numeric,YES,
pms_receiving,total,numeric,YES,
pms_receiving,linked_work_order_id,uuid,YES,
pms_receiving,notes,text,YES,
pms_receiving,properties,jsonb,YES,"Additional metadata (session_id, extracted_confide"
pms_receiving,created_at,timestamptz,NO,
pms_receiving,created_by,uuid,YES,
pms_staged_mutations,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_staged_mutations,idempotency_token,uuid,NO,Unique token for idempotent commit
pms_staged_mutations,action_id,text,NO,
pms_staged_mutations,user_id,uuid,NO,
pms_staged_mutations,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_staged_mutations,entity_id,uuid,YES,
pms_staged_mutations,entity_type,text,YES,
pms_staged_mutations,preview_hash,text,NO,SHA256 of payload for validation at commit time
pms_staged_mutations,payload_snapshot,jsonb,NO,
pms_staged_mutations,proposed_payload,jsonb,NO,
pms_staged_mutations,unresolved_fields,text[],YES,
pms_staged_mutations,warnings,text[],YES,
pms_staged_mutations,requires_signature,boolean,NO,
pms_staged_mutations,signature_role,text,YES,
pms_staged_mutations,expires_at,timestamptz,NO,Token expiry time (default: 15 minutes from creati
pms_staged_mutations,consumed_at,timestamptz,YES,
pms_staged_mutations,created_at,timestamptz,NO,
pms_health_checks,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_health_checks,yacht_id,uuid,NO,
pms_health_checks,lens_id,text,NO,"Lens identifier (e.g., faults, certificates, equip"
pms_health_checks,status,text,NO,"Overall health status: healthy (all green), degrad"
pms_health_checks,p95_latency_ms,integer,YES,95th percentile latency for requests in this check
pms_health_checks,error_rate_percent,numeric,YES,Percentage of requests that returned 4xx/5xx
pms_health_checks,sample_size,integer,YES,Number of requests tested in this check
pms_health_checks,observed_at,timestamptz,NO,
pms_health_checks,notes,jsonb,YES,"Detailed check results (endpoint statuses, feature"
navigation_contexts,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
navigation_contexts,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
navigation_contexts,created_by_user_id,uuid,NO,
navigation_contexts,created_at,timestamptz,NO,
navigation_contexts,ended_at,timestamptz,YES,
navigation_contexts,active_anchor_type,text,NO,Type of artifact currently anchoring the situation
