table_schema,table_name,column_name,data_type,is_nullable,column_default
pg_catalog,pg_stats_ext_exprs,histogram_bounds,anyarray,YES,null
pg_catalog,pg_stats_ext_exprs,correlation,real,YES,null
pg_catalog,pg_stats_ext_exprs,most_common_elems,anyarray,YES,null
pg_catalog,pg_stats_ext_exprs,most_common_elem_freqs,ARRAY,YES,null
pg_catalog,pg_stats_ext_exprs,elem_count_histogram,ARRAY,YES,null
pg_catalog,pg_subscription,oid,oid,NO,null
pg_catalog,pg_subscription,subdbid,oid,NO,null
pg_catalog,pg_subscription,subskiplsn,pg_lsn,NO,null
pg_catalog,pg_subscription,subname,name,NO,null
pg_catalog,pg_subscription,subowner,oid,NO,null
pg_catalog,pg_subscription,subenabled,boolean,NO,null
pg_catalog,pg_subscription,subbinary,boolean,NO,null
pg_catalog,pg_subscription,substream,"""char""",NO,null
pg_catalog,pg_subscription,subtwophasestate,"""char""",NO,null
pg_catalog,pg_subscription,subdisableonerr,boolean,NO,null
pg_catalog,pg_subscription,subpasswordrequired,boolean,NO,null
pg_catalog,pg_subscription,subrunasowner,boolean,NO,null
pg_catalog,pg_subscription,subfailover,boolean,NO,null
pg_catalog,pg_subscription,subconninfo,text,NO,null
pg_catalog,pg_subscription,subslotname,name,YES,null
pg_catalog,pg_subscription,subsynccommit,text,NO,null
pg_catalog,pg_subscription,subpublications,ARRAY,NO,null
pg_catalog,pg_subscription,suborigin,text,YES,null
pg_catalog,pg_subscription_rel,srsubid,oid,NO,null
pg_catalog,pg_subscription_rel,srrelid,oid,NO,null
pg_catalog,pg_subscription_rel,srsubstate,"""char""",NO,null
pg_catalog,pg_subscription_rel,srsublsn,pg_lsn,YES,null
pg_catalog,pg_tables,schemaname,name,YES,null
pg_catalog,pg_tables,tablename,name,YES,null
pg_catalog,pg_tables,tableowner,name,YES,null
pg_catalog,pg_tables,tablespace,name,YES,null
pg_catalog,pg_tables,hasindexes,boolean,YES,null
pg_catalog,pg_tables,hasrules,boolean,YES,null
pg_catalog,pg_tables,hastriggers,boolean,YES,null
pg_catalog,pg_tables,rowsecurity,boolean,YES,null
pg_catalog,pg_tablespace,oid,oid,NO,null
pg_catalog,pg_tablespace,spcname,name,NO,null
pg_catalog,pg_tablespace,spcowner,oid,NO,null
pg_catalog,pg_tablespace,spcacl,ARRAY,YES,null
pg_catalog,pg_tablespace,spcoptions,ARRAY,YES,null
pg_catalog,pg_timezone_abbrevs,abbrev,text,YES,null
pg_catalog,pg_timezone_abbrevs,utc_offset,interval,YES,null
pg_catalog,pg_timezone_abbrevs,is_dst,boolean,YES,null
pg_catalog,pg_timezone_names,name,text,YES,null
pg_catalog,pg_timezone_names,abbrev,text,YES,null
pg_catalog,pg_timezone_names,utc_offset,interval,YES,null
pg_catalog,pg_timezone_names,is_dst,boolean,YES,null
pg_catalog,pg_transform,oid,oid,NO,null
pg_catalog,pg_transform,trftype,oid,NO,null
pg_catalog,pg_transform,trflang,oid,NO,null
pg_catalog,pg_transform,trffromsql,regproc,NO,null
pg_catalog,pg_transform,trftosql,regproc,NO,null
pg_catalog,pg_trigger,oid,oid,NO,null
pg_catalog,pg_trigger,tgrelid,oid,NO,null
pg_catalog,pg_trigger,tgparentid,oid,NO,null
pg_catalog,pg_trigger,tgname,name,NO,null
pg_catalog,pg_trigger,tgfoid,oid,NO,null
pg_catalog,pg_trigger,tgtype,smallint,NO,null
pg_catalog,pg_trigger,tgenabled,"""char""",NO,null
pg_catalog,pg_trigger,tgisinternal,boolean,NO,null
pg_catalog,pg_trigger,tgconstrrelid,oid,NO,null
pg_catalog,pg_trigger,tgconstrindid,oid,NO,null
pg_catalog,pg_trigger,tgconstraint,oid,NO,null
pg_catalog,pg_trigger,tgdeferrable,boolean,NO,null
pg_catalog,pg_trigger,tginitdeferred,boolean,NO,null
pg_catalog,pg_trigger,tgnargs,smallint,NO,null
pg_catalog,pg_trigger,tgattr,ARRAY,NO,null
pg_catalog,pg_trigger,tgargs,bytea,NO,null
pg_catalog,pg_trigger,tgqual,pg_node_tree,YES,null
pg_catalog,pg_trigger,tgoldtable,name,YES,null
pg_catalog,pg_trigger,tgnewtable,name,YES,null
pg_catalog,pg_ts_config,oid,oid,NO,null
pg_catalog,pg_ts_config,cfgname,name,NO,null
pg_catalog,pg_ts_config,cfgnamespace,oid,NO,null
pg_catalog,pg_ts_config,cfgowner,oid,NO,null
pg_catalog,pg_ts_config,cfgparser,oid,NO,null
pg_catalog,pg_ts_config_map,mapcfg,oid,NO,null
pg_catalog,pg_ts_config_map,maptokentype,integer,NO,null
pg_catalog,pg_ts_config_map,mapseqno,integer,NO,null
pg_catalog,pg_ts_config_map,mapdict,oid,NO,null
pg_catalog,pg_ts_dict,oid,oid,NO,null
pg_catalog,pg_ts_dict,dictname,name,NO,null
pg_catalog,pg_ts_dict,dictnamespace,oid,NO,null
pg_catalog,pg_ts_dict,dictowner,oid,NO,null
pg_catalog,pg_ts_dict,dicttemplate,oid,NO,null
pg_catalog,pg_ts_dict,dictinitoption,text,YES,null
pg_catalog,pg_ts_parser,oid,oid,NO,null
pg_catalog,pg_ts_parser,prsname,name,NO,null
pg_catalog,pg_ts_parser,prsnamespace,oid,NO,null
pg_catalog,pg_ts_parser,prsstart,regproc,NO,null
pg_catalog,pg_ts_parser,prstoken,regproc,NO,null
pg_catalog,pg_ts_parser,prsend,regproc,NO,null
pg_catalog,pg_ts_parser,prsheadline,regproc,NO,null
pg_catalog,pg_ts_parser,prslextype,regproc,NO,null
pg_catalog,pg_ts_template,oid,oid,NO,null
pg_catalog,pg_ts_template,tmplname,name,NO,null
pg_catalog,pg_ts_template,tmplnamespace,oid,NO,null
pg_catalog,pg_ts_template,tmplinit,regproc,NO,null
pg_catalog,pg_ts_template,tmpllexize,regproc,NO,null
pg_catalog,pg_type,oid,oid,NO,null
pg_catalog,pg_type,typname,name,NO,null
pg_catalog,pg_type,typnamespace,oid,NO,null
pg_catalog,pg_type,typowner,oid,NO,null
pg_catalog,pg_type,typlen,smallint,NO,null
pg_catalog,pg_type,typbyval,boolean,NO,null
pg_catalog,pg_type,typtype,"""char""",NO,null
pg_catalog,pg_type,typcategory,"""char""",NO,null
pg_catalog,pg_type,typispreferred,boolean,NO,null
pg_catalog,pg_type,typisdefined,boolean,NO,null
pg_catalog,pg_type,typdelim,"""char""",NO,null
pg_catalog,pg_type,typrelid,oid,NO,null
pg_catalog,pg_type,typsubscript,regproc,NO,null
pg_catalog,pg_type,typelem,oid,NO,null
pg_catalog,pg_type,typarray,oid,NO,null
pg_catalog,pg_type,typinput,regproc,NO,null
pg_catalog,pg_type,typoutput,regproc,NO,null
pg_catalog,pg_type,typreceive,regproc,NO,null
pg_catalog,pg_type,typsend,regproc,NO,null
pg_catalog,pg_type,typmodin,regproc,NO,null
pg_catalog,pg_type,typmodout,regproc,NO,null
pg_catalog,pg_type,typanalyze,regproc,NO,null
pg_catalog,pg_type,typalign,"""char""",NO,null
pg_catalog,pg_type,typstorage,"""char""",NO,null
pg_catalog,pg_type,typnotnull,boolean,NO,null
pg_catalog,pg_type,typbasetype,oid,NO,null
pg_catalog,pg_type,typtypmod,integer,NO,null
pg_catalog,pg_type,typndims,integer,NO,null
pg_catalog,pg_type,typcollation,oid,NO,null
pg_catalog,pg_type,typdefaultbin,pg_node_tree,YES,null
pg_catalog,pg_type,typdefault,text,YES,null
pg_catalog,pg_type,typacl,ARRAY,YES,null
pg_catalog,pg_user,usename,name,YES,null
pg_catalog,pg_user,usesysid,oid,YES,null
pg_catalog,pg_user,usecreatedb,boolean,YES,null
pg_catalog,pg_user,usesuper,boolean,YES,null
pg_catalog,pg_user,userepl,boolean,YES,null
pg_catalog,pg_user,usebypassrls,boolean,YES,null
pg_catalog,pg_user,passwd,text,YES,null
pg_catalog,pg_user,valuntil,timestamp with time zone,YES,null
pg_catalog,pg_user,useconfig,ARRAY,YES,null
pg_catalog,pg_user_mapping,oid,oid,NO,null
pg_catalog,pg_user_mapping,umuser,oid,NO,null
pg_catalog,pg_user_mapping,umserver,oid,NO,null
pg_catalog,pg_user_mapping,umoptions,ARRAY,YES,null
pg_catalog,pg_user_mappings,umid,oid,YES,null
pg_catalog,pg_user_mappings,srvid,oid,YES,null
pg_catalog,pg_user_mappings,srvname,name,YES,null
pg_catalog,pg_user_mappings,umuser,oid,YES,null
pg_catalog,pg_user_mappings,usename,name,YES,null
pg_catalog,pg_user_mappings,umoptions,ARRAY,YES,null
pg_catalog,pg_views,schemaname,name,YES,null
pg_catalog,pg_views,viewname,name,YES,null
pg_catalog,pg_views,viewowner,name,YES,null
pg_catalog,pg_views,definition,text,YES,null
pg_catalog,pg_wait_events,type,text,YES,null
pg_catalog,pg_wait_events,name,text,YES,null
pg_catalog,pg_wait_events,description,text,YES,null
public,agents,id,uuid,NO,gen_random_uuid()
public,agents,yacht_id,uuid,NO,null
public,agents,name,text,NO,null
public,agents,agent_secret_hash,text,NO,null
public,agents,device_info,jsonb,YES,'{}'::jsonb
public,agents,last_seen_at,timestamp with time zone,YES,null
public,agents,is_active,boolean,YES,true
public,agents,metadata,jsonb,YES,'{}'::jsonb
public,agents,created_at,timestamp with time zone,NO,now()
public,agents,updated_at,timestamp with time zone,NO,now()
public,api_keys,id,uuid,NO,gen_random_uuid()
public,api_keys,yacht_id,uuid,NO,null
public,api_keys,key_prefix,text,NO,null
public,api_keys,hashed_key,text,NO,null
public,api_keys,name,text,NO,null
public,api_keys,scopes,ARRAY,YES,'{}'::text[]
public,api_keys,created_by,uuid,YES,null
public,api_keys,expires_at,timestamp with time zone,YES,null
public,api_keys,last_used_at,timestamp with time zone,YES,null
public,api_keys,is_active,boolean,YES,true
public,api_keys,metadata,jsonb,YES,'{}'::jsonb
public,api_keys,created_at,timestamp with time zone,NO,now()
public,chat_messages,id,uuid,NO,gen_random_uuid()
public,chat_messages,session_id,uuid,YES,null
public,chat_messages,role,text,NO,null
public,chat_messages,content,text,NO,null
public,chat_messages,timestamp,timestamp with time zone,YES,now()
public,chat_messages,message_index,integer,NO,null
public,chat_messages,sources,jsonb,YES,'[]'::jsonb
public,chat_messages,metadata,jsonb,YES,'{}'::jsonb
public,chat_messages,tokens_used,integer,YES,null
public,chat_messages,confidence_score,double precision,YES,null
public,chat_messages,yacht_id,text,YES,null
public,chat_session_summaries,id,uuid,YES,null
public,chat_session_summaries,user_id,uuid,YES,null
